Date;ANC02_CLIMIN_ECOACE;ANC02_CLIMIN_ECODIN;ANC02_CLIMIN_ECOHIS;ANC02_CLIMRCP45_ECOACE;ANC02_CLIMRCP45_ECODIN;ANC02_CLIMRCP45_ECOHIS;ANC02_CLIMRCP85_ECOACE;ANC02_CLIMRCP85_ECODIN;ANC02_CLIMRCP85_ECOHIS;ANC22_CLIMIN_ECOACE;ANC22_CLIMIN_ECODIN;ANC22_CLIMIN_ECOHIS;ANC22_CLIMRCP45_ECOACE;ANC22_CLIMRCP45_ECODIN;ANC22_CLIMRCP45_ECOHIS;ANC22_CLIMRCP85_ECOACE;ANC22_CLIMRCP85_ECODIN;ANC22_CLIMRCP85_ECOHIS;ANCTEND_CLIMIN_ECOACE;ANCTEND_CLIMIN_ECODIN;ANCTEND_CLIMIN_ECOHIS;ANCTEND_CLIMRCP45_ECOACE;ANCTEND_CLIMRCP45_ECODIN;ANCTEND_CLIMRCP45_ECOHIS;ANCTEND_CLIMRCP85_ECOACE;ANCTEND_CLIMRCP85_ECODIN;ANCTEND_CLIMRCP85_ECOHIS
1/5/2031;7.715187149;7.400261798;6.864095518;8.310209074;7.948346135;7.380964606;8.060245063;7.707462758;7.171259878;8.521822672;8.188809299;7.618184879;9.202437665;8.786661172;8.167524092;8.925324439;8.519016343;7.940822026;9.688359809;9.288624817;8.628957474;10.38958467;9.974393144;9.271166524;10.08637427;9.680578513;9.021870415
1/6/2031;8.227568991;7.880538712;7.3187282;9.277284778;8.860092526;8.237153725;9.021704837;8.616743776;8.026503247;9.093344923;8.725625545;8.127742284;10.27970311;9.80063812;9.120595738;9.99619162;9.529920662;8.889428842;10.34442539;9.903572082;9.211738766;11.61297284;11.13229765;10.35940181;11.30355104;10.83596955;10.10588904
1/7/2031;8.112163294;7.757132173;7.215152436;8.657894838;8.253705248;7.686715998;8.527404912;8.158128874;7.612375872;8.971392922;8.59367019;8.017801263;9.599537241;9.135740537;8.516579149;9.454521114;9.028506342;8.412438791;10.21212091;9.760742414;9.092869556;10.85137526;10.38356294;9.679396837;10.69767215;10.27228755;9.569553029
1/8/2031;8.224057637;7.858561896;7.315510808;8.801930559;8.386509862;7.815421259;8.89061944;8.470491126;7.909521372;9.101039874;8.711513491;8.134612972;9.765556778;9.288755863;8.664786833;9.863603892;9.380274364;8.774197797;10.36617139;9.900973599;9.231113176;11.04585108;10.56400142;9.853914228;11.16742832;10.67911855;9.987231701
1/9/2031;8.386075408;8.013844497;7.459483744;8.514560983;8.113792258;7.561369053;8.507910771;8.090487295;7.55407865;9.286549255;8.890136047;8.300178647;9.452807612;8.992489122;8.388521816;9.445156165;8.965307084;8.401985353;10.58391585;10.10958547;9.42471355;10.69848339;10.23317641;9.545432447;10.70015475;10.21290519;9.569359966
1/10/2031;7.783497841;7.417593143;6.922176203;8.058704176;7.679266475;7.151840149;7.829581711;7.442845864;6.944255915;8.625710167;8.239129688;7.707642793;8.952323479;8.516249212;7.939167811;8.697611843;8.252907394;7.721001069;9.836273838;9.369481013;8.756794735;10.1375617;9.696523092;9.039027868;9.858754848;9.406655614;8.798656587
1/11/2031;7.758343941;7.425931351;6.899336746;8.311427916;7.92835065;7.378816711;8.329475592;7.963328981;7.424697234;8.603060907;8.24843045;7.687310727;9.239898692;8.798973501;8.197186141;9.259787197;8.836480366;8.235926121;9.816738236;9.391915934;8.739328226;10.47027318;10.0251787;9.339087801;10.50309287;10.07846738;9.39179493
1/12/2031;7.224695185;6.886016341;6.424411898;7.518191868;7.144644177;6.673048185;7.495610477;7.12378012;6.666215851;8.016848823;7.654950081;7.163080844;8.36368016;7.934541739;7.418136996;8.338420728;7.910254827;7.414368313;9.153140537;8.720099;8.148083195;9.48267262;9.045321052;8.456237082;9.463322136;9.027185529;8.459678725
1/1/2032;7.282713647;6.896743554;6.402349363;8.630197996;8.15530608;7.586473652;8.317132923;7.853175006;7.308506552;8.112353696;7.698594201;7.172533739;9.639815247;9.106346976;8.469324821;9.283163503;8.760546866;8.169689656;9.327384128;8.837539028;8.190862119;11.01775671;10.45336626;9.693660654;10.62214369;10.06776268;9.360659881
1/2/2032;7.792635353;7.3788442;6.850648218;8.060967684;7.609786652;7.08417354;7.946452184;7.507938453;6.989294476;8.686405599;8.242483999;7.680098923;9.01040728;8.503251451;7.91420188;8.875599686;8.381232809;7.812017181;9.99305646;9.467213936;8.775443923;10.30443328;9.76677756;9.063606325;10.16157065;9.637295603;8.955937462
1/3/2032;7.454381106;7.073881638;6.554087013;8.393206143;7.940659446;7.378288455;7.976330675;7.552328095;7.016249857;8.315144334;7.907330394;7.3527477;9.388346639;8.879180003;8.248547853;8.915165567;8.4366439;7.84846478;9.571418029;9.087445328;8.406208507;10.74287061;10.20446737;9.451982213;10.21271785;9.706566196;9.002879375
1/4/2032;7.948465204;7.576464558;6.989919492;8.563303222;8.141803158;7.529743043;8.323334143;7.923686051;7.327086143;8.872491916;8.475006906;7.847185574;9.585435467;9.110581285;8.423863332;9.30958291;8.857736646;8.235734901;10.21897332;9.745624128;8.976757894;10.97500576;10.47671305;9.65869282;10.67088212;10.19710374;9.452751024
1/5/2032;7.945092701;7.595960556;6.987660228;8.483673688;8.086260498;7.46049662;8.225712814;7.845206285;7.237016058;8.874995851;8.502791573;7.85019643;9.503018865;9.054830696;8.352296564;9.20687246;8.776179366;8.107668147;10.22807977;9.78356326;8.985666844;10.88727918;10.41895608;9.582474847;10.55953995;10.10932667;9.311374111
1/6/2032;8.471480268;8.088016347;7.449466266;9.561440116;9.100090901;8.405406269;9.302178728;8.861032202;8.183317738;9.469730354;9.06006411;8.374965181;10.71794032;10.19738816;9.41688485;10.41921527;9.91962039;9.171068617;10.92037363;10.4313381;9.592384539;12.28694668;11.7410787;10.81070223;11.95760861;11.43366769;10.53936635
1/7/2032;8.349836536;7.958882786;7.341472814;8.850806199;8.408805906;7.780530404;8.718034694;8.317744715;7.694938712;9.340272635;8.920851402;8.259429296;9.92845382;9.429500624;8.723053555;9.771876477;9.318112844;8.606589622;10.77821287;10.27879135;9.46633317;11.38930102;10.86403312;10.02069882;11.22193492;10.74737306;9.897049649
1/8/2032;8.462460889;8.06050305;7.441257541;9.002275906;8.548874802;7.91438649;9.093178939;8.638678804;7.997402561;9.472883776;9.040728823;8.377583381;10.10545592;9.593311338;8.879356411;10.19949944;9.68443234;8.980900133;10.93851323;10.4242555;9.6081481;11.59996323;11.06004159;10.2069587;11.72068109;11.1772155;10.33424829
1/9/2032;8.629168924;8.220367275;7.587610971;8.857275574;8.411552894;7.787766857;8.847139286;8.404560111;7.779557324;9.66628904;9.227304293;8.548238815;9.949405844;9.445597378;8.743204335;9.930318738;9.428429049;8.743879279;11.16919288;10.64553732;9.810295904;11.42825745;10.89683162;10.05698429;11.41890505;10.88896287;10.06816602
1/10/2032;8.012614839;7.607914033;7.043591451;8.385111042;7.963450235;7.367457326;8.148573459;7.724444589;7.144239485;8.982450503;8.552066359;7.940815169;9.424861683;8.947964433;8.276461121;9.15195851;8.670949234;8.041937505;10.38533532;9.865691247;9.118700738;10.83228933;10.32899852;9.525865984;10.53033311;10.02038006;9.265616997
1/11/2032;7.98173787;7.616826671;7.016102547;8.666358769;8.23950739;7.617459266;8.688120207;8.27796798;7.650972209;8.952812874;8.559851542;7.914790107;9.747828754;9.264645221;8.56331925;9.764815748;9.298748284;8.597630229;10.35863546;9.890155987;9.095499323;11.21183776;10.70251274;9.863372587;11.24389061;10.75376502;9.913252771
1/12/2032;7.42860191;7.05878304;6.529665979;7.794025702;7.382374432;6.848789554;7.766830013;7.362392634;6.829083556;8.337566441;7.939130491;7.370604996;8.771991931;8.30593376;7.703907268;8.734706137;8.275362614;7.688559606;9.653208092;9.177321658;8.475780607;10.0960568;9.60129084;8.879307593;10.06437508;9.576589164;8.870912682
1/1/2033;7.304659004;6.888415512;6.329743342;8.663403144;8.153676346;7.518290145;8.395748311;7.902525453;7.276117353;8.273281203;7.785937717;7.186576207;9.841540504;9.23122287;8.501820121;9.523278141;8.930856085;8.238531421;9.612684931;9.039063201;8.348764592;11.37866601;10.70876656;9.900495841;11.02467857;10.37258285;9.605402406
1/2/2033;8.096565162;7.633645317;7.016193387;8.473191951;7.963537498;7.35020064;8.349280108;7.860395082;7.240986741;9.175522689;8.633268866;7.970573299;9.631270483;9.021382182;8.316753791;9.476108866;8.88842427;8.199992313;10.66805999;10.0294045;9.265682967;11.14329313;10.47258886;9.691707449;10.97745703;10.33022562;9.566904505
1/3/2033;7.480520336;7.068425318;6.483078068;8.434182627;7.943546316;7.319740464;8.016269988;7.563167501;6.953377447;8.48228034;7.998638182;7.369195433;9.592510652;9.003969647;8.287095121;9.10341037;8.557261755;7.878748048;9.868632843;9.298349413;8.572304333;11.10592861;10.4594124;9.663626114;10.55275937;9.951986795;9.198255033
1/4/2033;7.979601173;7.572688116;6.917207731;8.555464843;8.095909857;7.426720234;8.317857279;7.887480015;7.219546654;9.053446234;8.574212858;7.867226406;9.736171783;9.182067374;8.41317164;9.451400693;8.929400803;8.207391457;10.54030173;9.974235862;9.157854735;11.28002341;10.67364444;9.817432973;10.96362116;10.39185877;9.588484055
1/5/2033;7.976698625;7.592851499;6.915353835;8.43683914;8.005562879;7.325105822;8.175641911;7.770359609;7.093912432;9.055459896;8.602066994;7.869731332;9.606796759;9.084916006;8.302917223;9.295212505;8.801930634;8.047206733;10.54996498;10.01360717;9.167126313;11.13785079;10.56803486;9.69549083;10.7898654;10.25056313;9.407804091
1/6/2033;8.50446527;8.084562622;7.371873233;9.608986179;9.104638521;8.339964233;9.351050837;8.877367324;8.113358394;9.660325224;9.164567161;8.394230149;10.94797955;10.33830955;9.45885436;10.63792312;10.0618502;9.205008772;11.26263864;10.6759875;9.785020704;12.7017637;12.03456505;11.05311915;12.35726656;11.72610592;10.76902652
1/7/2033;8.381040625;7.954208597;7.26407673;8.861768108;8.381551553;7.691457957;8.73981572;8.300245015;7.59974134;9.525685069;9.021432872;8.276411325;10.10269666;9.522963907;8.728568022;9.948489606;9.41338121;8.612658314;11.11376098;10.51767302;9.654728996;11.72953004;11.09345389;10.20708157;11.56466482;10.97830838;10.08322572
1/8/2033;8.493689787;8.055611348;7.362178632;9.008327516;8.517451763;7.819345753;9.097783893;8.614466361;7.892376851;9.659410398;9.141401537;8.393163629;10.27585481;9.683105734;8.878963862;10.36205561;9.775503883;8.96907864;11.27792894;10.66574717;9.798010828;11.93908486;11.28806967;10.39038943;12.05397391;11.40875023;10.50796568
1/9/2033;8.660722941;8.214990258;7.506567251;9.000544941;8.510042277;7.81360044;8.993534394;8.515625199;7.800515179;9.855287139;9.328495075;8.562799748;10.27284444;9.680216492;8.877511334;10.2492802;9.668970037;8.87153424;11.51474304;10.89103269;10.00306525;11.9438629;11.2925364;10.39589543;11.9312206;11.29241119;10.40103759
1/10/2033;8.042391954;7.60392331;6.968156746;8.47736565;8.015940306;7.353738619;8.242728559;7.786650935;7.126306;9.157786982;8.646766938;7.953346898;9.680852463;9.123031166;8.359478638;9.398694623;8.846076357;8.119223589;10.70654079;10.09387189;9.296926545;11.2628028;10.64939976;9.795551539;10.94818379;10.33816714;9.525243906
1/11/2033;8.011172192;7.61223849;6.941081073;8.747949899;8.280682638;7.591282977;8.779811928;8.331139009;7.619803836;9.12654227;8.652655895;7.926787576;9.995974518;9.430104427;8.634799418;10.0172535;9.470387325;8.669687359;10.67806552;10.11744117;9.272923676;11.63812182;11.01607038;10.12573893;11.67747571;11.07596993;10.17864864
1/12/2033;7.452465882;7.052343277;6.456993763;7.878399538;7.430473056;6.834829789;7.855634913;7.421556684;6.811259678;8.494737685;8.02217284;7.378000424;9.007294186;8.466503131;7.778616206;8.967748933;8.441068528;7.759471548;9.945434091;9.38463346;8.636669505;10.49393407;9.896922088;9.127737995;10.46095987;9.87870317;9.116047838
1/1/2034;7.258752967;6.779909909;6.225659039;8.57566739;7.993983007;7.378195421;8.318594912;7.76426819;7.140603946;8.313681094;7.755386544;7.119518063;9.853680358;9.171345548;8.399545534;9.536990297;8.884469448;8.138161475;9.81596425;9.15975109;8.424005608;11.58899493;10.81575115;9.96391871;11.23227299;10.49038249;9.666705541
1/2/2034;8.045647665;7.512398403;6.900973246;8.564768888;7.969137803;7.35920982;8.425455379;7.859874001;7.23461741;9.219807595;8.597809695;7.895965781;9.84667589;9.147953497;8.382623237;9.664753333;8.99874115;8.249161479;10.89273978;10.16114834;9.34864728;11.58867578;10.79551674;9.950626929;11.3902612;10.63230605;9.805021993
1/3/2034;7.434949353;6.956668624;6.377795442;8.367515065;7.802129206;7.199223624;7.962332833;7.443986441;6.838576859;8.524497919;7.965989814;7.301222286;9.624958858;8.960948711;8.204677732;9.138278822;8.527047631;7.801441985;10.07765282;9.420419296;8.649960453;11.33481861;10.58144088;9.745441404;10.77650274;10.08125893;9.278636658
1/4/2034;7.935764397;7.4557329;6.809123741;8.51130415;7.971045614;7.324166079;8.284733454;7.780689907;7.118716174;9.1035958;8.54206995;7.799188628;9.795667476;9.159917366;8.351626055;9.513404716;8.917529216;8.13636745;10.76914703;10.10811347;9.245820892;11.54333504;10.82340032;9.926475246;11.22607313;10.54967309;9.683193299
1/5/2034;7.935361719;7.477868047;6.809414125;8.377118022;7.870430951;7.213176048;8.115760797;7.64436119;6.973748659;9.108135367;8.572160096;7.80379936;9.646569081;9.049302536;8.229615377;9.324507412;8.766110203;7.963842902;10.78151817;10.15028546;9.257294409;11.37511956;10.69973778;9.787893333;11.0103719;10.37732955;9.484067367
1/6/2034;8.462156671;7.965027012;7.260550592;9.525858739;8.935935552;8.196107962;9.274201851;8.724170799;7.967458939;9.71823861;9.13573038;8.325486589;10.97546409;10.28009917;9.356237906;10.66139557;10.00989042;9.100487825;11.51130857;10.82476884;9.882654659;12.95055157;12.16291988;11.13507738;12.59715943;11.85737938;10.84474304
1/7/2034;8.341810326;7.83949013;7.156568492;8.811208347;8.25104757;7.581989227;8.702929675;8.1807703;7.484887431;9.585397217;8.99633405;8.210931933;10.15789612;9.497652828;8.660142524;10.01038867;9.391807649;8.547205818;11.36159735;10.66732811;9.753239002;11.99389535;11.24471674;10.3134972;11.83581733;11.13268493;10.19218588
1/8/2034;8.454658531;7.940961675;7.253687756;9.006307501;8.432895146;7.750057298;9.098344036;8.539160696;7.81596408;9.72062586;9.117529575;8.327153369;10.38874342;9.712527513;8.857193629;10.47115816;9.808839888;8.939884947;11.52953089;10.81876765;9.897857224;12.27444214;11.50660821;10.55508485;12.38863944;11.63457566;10.66735523
1/9/2034;8.620855837;8.097064991;7.395634901;9.008995867;8.434500886;7.753550465;9.009201358;8.455141914;7.738651387;9.917599817;9.302900387;8.495046845;10.39771189;9.719867755;8.866189743;10.37452492;9.717917195;8.857679723;11.77073569;11.04514805;10.10388934;12.29279871;11.52258981;10.57248226;12.2822363;11.53418335;10.57608967
1/10/2034;8.000834776;7.495676628;6.860941196;8.517078747;7.976005693;7.324535898;8.28727238;7.766829289;7.101007868;9.210348431;8.623286203;7.885518946;9.835355354;9.196548242;8.380205461;9.54847625;8.931787835;8.140039253;10.9375293;10.23721794;9.38419216;11.63484231;10.90869143;9.998901448;11.31109463;10.6075637;9.725085352
1/11/2034;7.97138098;7.499228248;6.835842932;8.66931209;8.124711285;7.45786112;8.711666811;8.185631691;7.48105332;9.180952452;8.624562926;7.861096055;10.0171944;9.373656912;8.537896214;10.04354116;9.419072145;8.572807687;10.91001951;10.25413358;9.361513239;11.85759129;11.12592974;10.19361859;11.90525726;11.19346284;10.24875061
1/12/2034;7.412383132;6.946622456;6.356678477;7.899872134;7.377578176;6.794405256;7.882799679;7.380514107;6.767576976;8.542107334;7.995309645;7.314173086;9.133365286;8.516556564;7.782827187;9.093197044;8.497529834;7.760100096;10.15669264;9.509504827;8.715487063;10.8177029;10.11451005;9.29755696;10.7850961;10.10424994;9.282622233
1/1/2035;7.557584303;7.015813885;6.398962669;8.860619037;8.207114562;7.537474095;8.582002541;7.96748599;7.275241143;8.728210916;8.097829087;7.426990442;10.2685417;9.513524711;8.704703448;9.916164566;9.203957191;8.411866324;10.46947703;9.687486948;8.866722962;12.28168651;11.35553024;10.42011348;11.87842527;11.00016548;10.08427664
1/2/2035;8.375457442;7.771396861;7.092038831;9.070627125;8.384555739;7.69850015;8.906450263;8.261763851;7.552523445;9.678261645;8.975017398;8.236085558;10.51832022;9.72511443;8.896068533;10.29717112;9.549552866;8.73741525;11.61547477;10.74281006;9.83810309;12.58820529;11.61523031;10.65573693;12.34215075;11.41996084;10.48076838
1/3/2035;7.738713583;7.194727489;6.55340002;8.697400205;8.057191449;7.399695212;8.287054667;7.704147927;7.029176585;8.947595562;8.313759962;7.614905985;10.09114423;9.350614214;8.555509811;9.586361876;8.909962191;8.136530747;10.74452224;9.956863829;9.101160647;12.0833678;11.17386219;10.25318168;11.49628054;10.66075592;9.765173525
1/4/2035;8.262288821;7.710710623;6.998741149;8.899119779;8.276572875;7.57204267;8.677964205;8.099404783;7.362831578;9.558529491;8.91524397;8.137102545;10.33122814;9.610827426;8.759942376;10.04438546;9.372515607;8.527640404;11.48466929;10.6832193;9.730812764;12.37800677;11.49145135;10.5043434;12.05244139;11.22060562;10.24041742
1/5/2035;8.262134458;7.733779381;6.999246887;8.768112369;8.184157427;7.468243438;8.498834592;7.960378417;7.213442332;9.564033917;8.94727996;8.14251026;10.18529992;9.50926692;8.645084647;9.842987986;9.217199133;8.359185065;11.49804962;10.72786611;9.743015206;12.2106135;11.37695592;10.37293446;11.81795637;11.04136989;10.0442253
1/6/2035;8.810491084;8.23886538;7.46284231;9.856726809;9.185437796;8.385633296;9.599683905;8.978406604;8.144558635;10.20496283;9.537355275;8.687076957;11.45662726;10.67897087;9.712771925;11.12449199;10.40206375;9.441539513;12.27611198;11.44242821;10.40098387;13.74291778;12.78401033;11.66095633;13.36450732;12.46809236;11.35148613
1/7/2035;8.689193086;8.113316582;7.359520428;9.194214437;8.553159592;7.823273833;9.098223297;8.493255799;7.718513555;10.07057652;9.397536824;8.572047073;10.69316235;9.950020322;9.066953398;10.54984963;9.846048172;8.954005811;12.12216698;11.2821049;10.26979533;12.83533586;11.91903742;10.89250786;12.68224621;11.80922139;10.77219967
1/8/2035;8.810362572;8.222934985;7.462326277;9.446895449;8.789210071;8.037983589;9.547973432;8.911726831;8.100358842;10.21726976;9.529997562;8.697138249;10.99368711;10.23081792;9.321478747;11.07804128;10.33742179;9.402412721;12.30672301;11.44898691;10.42641798;13.20439079;12.26315003;11.20543885;13.32560184;12.40640501;11.31879809
1/9/2035;8.983033165;8.382961958;7.607805267;9.410462229;8.753780304;8.007420672;9.418292566;8.790123998;7.990024658;10.42401577;9.722110626;8.872172468;10.95787307;10.19571041;9.291617582;10.93424918;10.20260443;9.2808966;12.56397212;11.68672336;10.64305948;13.16980301;12.22890815;11.17669673;13.16124309;12.25263151;11.17982631
1/10/2035;8.330291066;7.761182478;7.051679318;8.905133118;8.288104265;7.570741219;8.670825846;8.089296584;7.343996165;9.673008386;9.010770395;8.228682486;10.37560296;9.659063824;8.790119302;10.0725106;9.394802965;8.541180397;11.66583755;10.83363267;9.877125187;12.47796911;11.59266456;10.58022255;12.13184925;11.2898615;10.29543357
1/11/2035;8.30130169;7.758784734;7.027520311;9.021605365;8.400525878;7.673636132;9.07522366;8.478632593;7.695254179;9.644468993;9.00784433;8.20530562;10.51766364;9.795995536;8.914974969;10.54868594;9.852940651;8.949657244;11.63982319;10.84391171;9.856227041;12.65736717;11.76494851;10.73775374;12.71402121;11.84843459;10.79513831
1/12/2035;7.716901022;7.186717384;6.533121095;8.248780406;7.653871586;7.014868577;8.240742021;7.671803851;6.986181171;8.970938039;8.35001919;7.632365405;9.622340551;8.930558912;8.154437909;9.58438063;8.920598047;8.130114902;10.83391477;10.05693223;9.174479712;11.58758358;10.73267301;9.828233961;11.55947975;10.7344146;9.813143905
1/1/2036;7.678552557;7.043267385;6.43111964;8.934428545;8.176169888;7.51144017;8.68428281;7.966448835;7.279244229;8.954828442;8.254638749;7.510487396;10.45023594;9.626363548;8.74178626;10.13737189;9.350198687;8.484217928;10.88030289;9.973644988;9.106524054;12.66843811;11.60431361;10.62770298;12.3059147;11.28549011;10.32069561
1/2/2036;8.214897749;7.530122253;6.881066637;8.974346243;8.195274675;7.517912575;8.867564061;8.125317973;7.434532417;9.586230411;8.830518342;8.040592764;10.50343422;9.654825963;8.754729599;10.35762916;9.542444766;8.670204311;11.65466921;10.67622149;9.755450681;12.74236098;11.6472184;10.65127512;12.582311;11.52576612;10.55450731
1/3/2036;7.858232509;7.216040358;6.58282916;8.857374329;8.10647357;7.445824862;8.518972939;7.823042215;7.144445623;9.175405628;8.467068847;7.696544192;10.37222545;9.555453669;8.675512072;9.955893499;9.192485439;8.336165501;11.16250526;10.24360884;9.344161949;12.59099958;11.53450005;10.56139852;12.10185302;11.11001475;10.15421642
1/4/2036;8.392495523;7.733784805;7.032507663;9.094689349;8.354360998;7.646223605;8.952748353;8.251576329;7.510493756;9.804961963;9.07996676;8.227096721;10.65640931;9.85345334;8.914306546;10.4689552;9.701703678;8.768459626;11.93645999;10.99242331;9.99506068;12.94487221;11.90239204;10.85965943;12.73416391;11.73342804;10.68805856
1/5/2036;8.393244939;7.757327873;7.033907061;8.96813289;8.269283024;7.550438337;8.769514974;8.112515511;7.359894894;9.811698551;9.11313205;8.233637669;10.51460134;9.759123841;8.808058358;10.26100517;9.544080284;8.597983707;11.95290404;11.04008961;10.00991554;12.78182983;11.7969567;10.7379648;12.49021141;11.55111312;10.48781207
1/6/2036;8.95010419;8.265629012;7.499550829;9.952359006;9.161831914;8.365618109;9.773194812;9.026631444;8.197064168;10.4690378;9.716179113;8.784054787;11.67544784;10.8188753;9.764794715;11.44210404;10.62574244;9.581452934;12.76269181;11.77897133;10.6865919;14.20266205;13.08691738;11.9124502;13.93731787;12.86893427;11.69534603
1/7/2036;8.831912264;8.144958401;7.39992416;9.394848723;8.634226422;7.898836635;9.374551498;8.643014921;7.862279667;10.33716659;9.580156991;8.672737765;11.02828369;10.20220924;9.225645733;10.98222565;10.18051141;9.195949349;12.61093284;11.6224952;10.55868857;13.42512497;12.34992347;11.26277392;13.38681684;12.33863694;11.23290184
1/8/2036;8.957971969;8.259088304;7.505731789;9.681737913;8.900161102;8.139226514;9.867283706;9.097717745;8.275848357;10.4912645;9.720287658;8.802250106;11.37200246;10.52287724;9.512277545;11.56653133;10.7226709;9.685849132;12.80804976;11.80114863;10.72398964;13.85312722;12.74692801;11.62083731;14.10885094;13.00476769;11.83953561
1/9/2036;9.133571358;8.419858536;7.651928448;9.514668972;8.745808198;7.997899144;9.599721231;8.851324893;8.051634563;10.70367595;9.916434699;8.979370521;11.18266678;10.34677502;9.352877772;11.25991106;10.43880235;9.429636919;13.07657742;12.04689961;10.94718847;13.63188879;12.54227665;11.4339956;13.74447874;12.66939066;11.53444704
1/10/2036;8.469284784;7.800779878;7.0918453;9.060970226;8.334675256;7.60925805;8.891985188;8.204803151;7.454311101;9.931744131;9.194810956;8.327358843;10.65603553;9.866503922;8.903912981;10.4363242;9.682379833;8.735734166;12.14140155;11.17576915;10.15900728;12.99868225;11.96817892;10.89249043;12.74786935;11.75937773;10.69296389
1/11/2036;8.440831114;7.792074059;7.068605686;9.111401558;8.383087722;7.657086248;9.237086782;8.524801844;7.743406296;9.904026266;9.187433258;8.305110531;10.72183771;9.929823916;8.965310334;10.84796062;10.06614033;9.080098267;12.11611123;11.1776369;10.13908548;13.08761376;12.05295984;10.97485248;13.25950871;12.23360146;11.12188725
1/12/2036;7.845115223;7.217439549;6.570030443;8.41006647;7.710032936;7.066283954;8.467199272;7.786541874;7.096890391;9.210890688;8.516232155;7.723794719;9.90258851;9.138162495;8.278623613;9.949906697;9.200030251;8.32702151;11.27507543;10.36629494;9.436034172;12.09533198;11.09912163;10.14073351;12.16962936;11.18817606;10.20602553
1/1/2037;7.598185905;6.937794353;6.296917833;8.845880297;8.056395498;7.351257526;8.630449677;7.880189202;7.15499511;8.961981142;8.192454705;7.448727615;10.45920747;9.559757201;8.679206731;10.19392017;9.324457406;8.462821946;11.0576907;10.06568534;9.150888638;12.88349062;11.71814137;10.6906179;12.5715797;11.44358506;10.42144594
1/2/2037;8.415314802;7.677325927;6.974908072;9.240519848;8.400180625;7.648259577;9.210707036;8.400143672;7.637723996;9.932602358;9.071701242;8.255781626;10.93291092;9.974149017;9.03570542;10.88629114;9.946068219;9.039241795;12.26169163;11.15211767;10.14793343;13.47627425;12.23449466;11.1373534;13.43442843;12.21461132;11.13872027
1/3/2037;7.767527841;7.097999541;6.438580382;8.790296812;8.007870513;7.303072567;8.536432387;7.801177627;7.080199871;9.173911009;8.392146168;7.625589156;10.40620407;9.513790624;8.632823376;10.09508872;9.242148816;8.383964118;11.33156592;10.3230901;9.378821366;12.83429032;11.67640752;10.64672729;12.46512479;11.3565999;10.33712654
1/4/2037;8.298624023;7.60883226;6.881112843;9.059323383;8.282791674;7.527948536;8.999600302;8.254108511;7.467058389;9.807085081;9.00182161;8.154654699;10.73130136;9.846477964;8.904179581;10.64934117;9.784724038;8.847525045;12.1213236;11.0797087;10.03589219;13.24366791;12.09240342;10.98847152;13.15778099;12.03087144;10.91554934
1/5/2037;8.300577922;7.631741947;6.88363163;8.886539677;8.154843374;7.394991821;8.769916858;8.072548698;7.279862232;9.81560054;9.034442468;8.162684682;10.53338833;9.700599169;8.752526958;10.38420994;9.575635516;8.631408043;12.13952089;11.12712968;10.05230102;13.00817806;11.92127654;10.80859271;12.8388304;11.78170726;10.65608062
1/6/2037;8.848722193;8.132086568;7.337059639;9.78470089;8.965580831;8.129071374;9.685657622;8.902514264;8.034657508;10.47020607;9.633054401;8.705931922;11.60512349;10.67156782;9.627284975;11.475517;10.56658725;9.532195237;12.95794273;11.87200472;10.72828915;14.34087491;13.12290599;11.89644623;14.19708915;13.00919733;11.7756209
1/7/2037;8.735506441;8.017169689;7.242770337;9.356996382;8.560008793;7.775506172;9.4059964;8.630636618;7.802185911;10.34289686;9.503035733;8.599559689;11.10500083;10.19540034;9.214450072;11.15136011;10.25049688;9.262472063;12.80904582;11.71971531;10.60438775;13.73233518;12.5460368;11.39407754;13.80556657;12.6287575;11.45030833
1/8/2037;8.86295201;8.132816362;7.348588423;9.650742499;8.830998761;8.018878294;9.908351034;9.093322987;8.219879301;10.50057739;9.646337946;8.730818345;11.46081513;10.52477602;9.508877121;11.75433388;10.80684019;9.764590599;13.01326131;11.9046592;10.77365278;14.18179068;12.96001119;11.76609986;14.56183631;13.32313983;12.07914125
1/9/2037;9.035828188;8.290727505;7.490811642;9.420341809;8.620754204;7.824741597;9.571853867;8.785460784;7.940264002;10.71224341;9.840549075;8.905527701;11.19430998;10.28074456;9.2845598;11.36240257;10.44766973;9.438528918;13.28479281;12.15191203;10.99645949;13.86148189;12.6681875;11.49638912;14.08604428;12.88927948;11.6838805
1/10/2037;8.381555688;7.687777132;6.944768128;8.954206639;8.200585364;7.429818823;8.854181774;8.133790984;7.342732805;9.943051606;9.129650013;8.261610707;10.6471112;9.785849667;8.821521733;10.51720606;9.67885908;8.733781761;12.33913795;11.28306247;10.20843639;13.19282158;12.06653265;10.93044593;13.04718306;11.94899444;10.8188932
1/11/2037;8.353240821;7.674754375;6.921981365;8.971832666;8.21904255;7.451818147;9.170488979;8.426045652;7.604036218;9.915376707;9.120229157;8.239536611;10.67452755;9.813807464;8.853000885;10.89954172;10.03273795;9.050064627;12.31352746;11.27873215;10.18842674;13.23581948;12.10925779;10.97691748;13.53076086;12.39435859;11.21836859
